case:concept:name,CustomerID,BankerID,Loan Amount,Interest Rate,lifecycle:transition,Activity,EmpCntDa,CusToMo,EmpToMo,AVGIR,CusMoID,EmpMoID,EmpDayID
413,4,72,0,0,21.2.2020,Check Employee Eligibility,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-221
413,4,72,67787,0,21.2.2020,Record Loan Application Information,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-221
413,4,72,67787,0,21.2.2020,Check Amount Legality,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-221
413,4,72,67787,0,21.2.2020,Client Assessment,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-221
413,4,72,67787,0,21.2.2020,Cancel Request,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-221
414,2,73,0,0,21.2.2020,Request Loan,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-221
414,2,73,0,0,21.2.2020,Check Employee Eligibility,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-221
414,2,73,62137,0,21.2.2020,Record Loan Application Information,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-221
414,2,73,62137,0,21.2.2020,Check Amount Legality,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-221
414,2,73,62137,0,21.2.2020,Client Assessment,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-221
414,2,73,62137,0,21.2.2020,Cancel Request,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-221
415,1,73,0,0,21.2.2020,Request Loan,0,181860,653707,4.4,Customer1-2,Banker73-2,Banker73-221
415,1,73,0,0,21.2.2020,Check Employee Eligibility,0,181860,653707,4.4,Customer1-2,Banker73-2,Banker73-221
415,1,73,55898,0,21.2.2020,Record Loan Application Information,0,181860,653707,4.4,Customer1-2,Banker73-2,Banker73-221
415,1,73,55898,0,21.2.2020,Check Amount Legality,0,181860,653707,4.4,Customer1-2,Banker73-2,Banker73-221
415,1,73,55898,0,21.2.2020,Client Assessment,0,181860,653707,4.4,Customer1-2,Banker73-2,Banker73-221
415,1,73,55898,0,21.2.2020,Cancel Request,0,181860,653707,4.4,Customer1-2,Banker73-2,Banker73-221
416,1,72,0,0,21.2.2020,Request Loan,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-221
416,1,72,0,0,21.2.2020,Check Employee Eligibility,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-221
416,1,72,35231,0,21.2.2020,Record Loan Application Information,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-221
416,1,72,35231,0,21.2.2020,Check Amount Legality,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-221
416,1,72,35231,0,21.2.2020,Client Assessment,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-221
416,1,72,35231,0,21.2.2020,Cancel Request,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-221
417,5,72,0,0,21.2.2020,Request Loan,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-221
417,5,72,0,0,21.2.2020,Check Employee Eligibility,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-221
417,5,72,68773,0,21.2.2020,Record Loan Application Information,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-221
417,5,72,68773,0,21.2.2020,Check Amount Legality,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-221
417,5,72,68773,0,21.2.2020,Client Assessment,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-221
417,5,72,68773,0,21.2.2020,Cancel Request,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-221
418,5,72,0,0,21.2.2020,Request Loan,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-221
418,5,72,0,0,21.2.2020,Check Employee Eligibility,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-221
418,5,72,68298,0,21.2.2020,Record Loan Application Information,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-221
418,5,72,68298,0,21.2.2020,Check Amount Legality,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-221
418,5,72,68298,0,21.2.2020,Client Assessment,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-221
418,5,72,68298,0,21.2.2020,Cancel Request,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-221
419,1,73,0,0,21.2.2020,Request Loan,0,181860,653707,4.4,Customer1-2,Banker73-2,Banker73-221
419,1,73,0,0,21.2.2020,Check Employee Eligibility,0,181860,653707,4.4,Customer1-2,Banker73-2,Banker73-221
419,1,73,68456,0,21.2.2020,Record Loan Application Information,0,181860,653707,4.4,Customer1-2,Banker73-2,Banker73-221
419,1,73,68456,0,21.2.2020,Check Amount Legality,0,181860,653707,4.4,Customer1-2,Banker73-2,Banker73-221
419,1,73,68456,0,21.2.2020,Client Assessment,0,181860,653707,4.4,Customer1-2,Banker73-2,Banker73-221
419,1,73,68456,0,21.2.2020,Cancel Request,0,181860,653707,4.4,Customer1-2,Banker73-2,Banker73-221
420,3,72,0,0,21.2.2020,Request Loan,0,199494,505469,4.4,Customer3-2,Banker72-2,Banker72-221
420,3,72,0,0,21.2.2020,Check Employee Eligibility,0,199494,505469,4.4,Customer3-2,Banker72-2,Banker72-221
420,3,72,49153,0,21.2.2020,Record Loan Application Information,0,199494,505469,4.4,Customer3-2,Banker72-2,Banker72-221
420,3,72,49153,0,21.2.2020,Check Amount Legality,0,199494,505469,4.4,Customer3-2,Banker72-2,Banker72-221
420,3,72,49153,0,21.2.2020,Client Assessment,0,199494,505469,4.4,Customer3-2,Banker72-2,Banker72-221
420,3,72,49153,0,21.2.2020,Cancel Request,0,199494,505469,4.4,Customer3-2,Banker72-2,Banker72-221
421,1,73,0,0,21.2.2020,Request Loan,0,181860,653707,4.4,Customer1-2,Banker73-2,Banker73-221
421,1,73,0,0,21.2.2020,Check Employee Eligibility,0,181860,653707,4.4,Customer1-2,Banker73-2,Banker73-221
421,1,73,32427,0,21.2.2020,Record Loan Application Information,0,181860,653707,4.4,Customer1-2,Banker73-2,Banker73-221
421,1,73,32427,0,21.2.2020,Check Amount Legality,0,181860,653707,4.4,Customer1-2,Banker73-2,Banker73-221
421,1,73,32427,0,21.2.2020,Client Assessment,0,181860,653707,4.4,Customer1-2,Banker73-2,Banker73-221
421,1,73,32427,0,21.2.2020,Cancel Request,0,181860,653707,4.4,Customer1-2,Banker73-2,Banker73-221
422,6,72,0,0,21.2.2020,Request Loan,0,194761,505469,4.4,customer6-2,Banker72-2,Banker72-221
422,6,72,0,0,21.2.2020,Check Employee Eligibility,0,194761,505469,4.4,customer6-2,Banker72-2,Banker72-221
422,6,72,29232,0,21.2.2020,Record Loan Application Information,0,194761,505469,4.4,customer6-2,Banker72-2,Banker72-221
422,6,72,29232,0,21.2.2020,Check Amount Legality,0,194761,505469,4.4,customer6-2,Banker72-2,Banker72-221
422,6,72,29232,0,21.2.2020,Client Assessment,0,194761,505469,4.4,customer6-2,Banker72-2,Banker72-221
422,6,72,29232,0,21.2.2020,Cancel Request,0,194761,505469,4.4,customer6-2,Banker72-2,Banker72-221
423,4,72,0,0,21.2.2020,Request Loan,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-221
423,4,72,0,0,21.2.2020,Check Employee Eligibility,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-221
423,4,72,33780,0,21.2.2020,Record Loan Application Information,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-221
423,4,72,33780,0,21.2.2020,Check Amount Legality,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-221
423,4,72,33780,0,21.2.2020,Client Assessment,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-221
423,4,72,33780,0,21.2.2020,Cancel Request,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-221
424,2,73,0,0,22.2.2020,Request Loan,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-222
424,2,73,0,0,22.2.2020,Check Employee Eligibility,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-222
424,2,73,38375,0,22.2.2020,Record Loan Application Information,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-222
424,2,73,38375,0,22.2.2020,Check Amount Legality,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-222
424,2,73,38375,0,22.2.2020,Client Assessment,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-222
424,2,73,38375,0,22.2.2020,Cancel Request,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-222
425,1,73,0,0,22.2.2020,Request Loan,0,181860,653707,4.4,Customer1-2,Banker73-2,Banker73-222
425,1,73,0,0,22.2.2020,Check Employee Eligibility,0,181860,653707,4.4,Customer1-2,Banker73-2,Banker73-222
425,1,73,60466,0,22.2.2020,Record Loan Application Information,0,181860,653707,4.4,Customer1-2,Banker73-2,Banker73-222
425,1,73,60466,0,22.2.2020,Check Amount Legality,0,181860,653707,4.4,Customer1-2,Banker73-2,Banker73-222
425,1,73,60466,0,22.2.2020,Client Assessment,0,181860,653707,4.4,Customer1-2,Banker73-2,Banker73-222
425,1,73,60466,0,22.2.2020,Cancel Request,0,181860,653707,4.4,Customer1-2,Banker73-2,Banker73-222
426,5,73,0,0,22.2.2020,Request Loan,0,192788,653707,4.4,customer5-2,Banker73-2,Banker73-222
426,5,73,0,0,22.2.2020,Check Employee Eligibility,0,192788,653707,4.4,customer5-2,Banker73-2,Banker73-222
426,5,73,27566,0,22.2.2020,Record Loan Application Information,0,192788,653707,4.4,customer5-2,Banker73-2,Banker73-222
426,5,73,27566,0,22.2.2020,Check Amount Legality,0,192788,653707,4.4,customer5-2,Banker73-2,Banker73-222
426,5,73,27566,0,22.2.2020,Client Assessment,0,192788,653707,4.4,customer5-2,Banker73-2,Banker73-222
426,5,73,27566,0,22.2.2020,Cancel Request,0,192788,653707,4.4,customer5-2,Banker73-2,Banker73-222
427,4,72,0,0,22.2.2020,Request Loan,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-222
427,4,72,0,0,22.2.2020,Check Employee Eligibility,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-222
427,4,72,27094,0,22.2.2020,Record Loan Application Information,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-222
427,4,72,27094,0,22.2.2020,Check Amount Legality,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-222
427,4,72,27094,0,22.2.2020,Client Assessment,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-222
427,4,72,27094,0,22.2.2020,Cancel Request,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-222
428,2,73,0,0,22.2.2020,Request Loan,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-222
428,2,73,0,0,22.2.2020,Check Employee Eligibility,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-222
428,2,73,47184,0,22.2.2020,Record Loan Application Information,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-222
428,2,73,47184,0,22.2.2020,Check Amount Legality,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-222
428,2,73,47184,0,22.2.2020,Client Assessment,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-222
428,2,73,47184,0,22.2.2020,Cancel Request,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-222
429,2,73,0,0,22.2.2020,Request Loan,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-222
429,2,73,0,0,22.2.2020,Check Employee Eligibility,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-222
429,2,73,49090,0,22.2.2020,Record Loan Application Information,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-222
429,2,73,49090,0,22.2.2020,Check Amount Legality,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-222
429,2,73,49090,0,22.2.2020,Client Assessment,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-222
429,2,73,49090,0,22.2.2020,Cancel Request,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-222
430,5,73,0,0,22.2.2020,Request Loan,0,192788,653707,4.4,customer5-2,Banker73-2,Banker73-222
430,5,73,0,0,22.2.2020,Check Employee Eligibility,0,192788,653707,4.4,customer5-2,Banker73-2,Banker73-222
430,5,73,43311,0,22.2.2020,Record Loan Application Information,0,192788,653707,4.4,customer5-2,Banker73-2,Banker73-222
430,5,73,43311,0,22.2.2020,Check Amount Legality,0,192788,653707,4.4,customer5-2,Banker73-2,Banker73-222
430,5,73,43311,0,22.2.2020,Client Assessment,0,192788,653707,4.4,customer5-2,Banker73-2,Banker73-222
430,5,73,43311,0,22.2.2020,Cancel Request,0,192788,653707,4.4,customer5-2,Banker73-2,Banker73-222
431,1,72,0,0,22.2.2020,Request Loan,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-222
431,1,72,0,0,22.2.2020,Check Employee Eligibility,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-222
431,1,72,58137,0,22.2.2020,Record Loan Application Information,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-222
431,1,72,58137,0,22.2.2020,Check Amount Legality,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-222
431,1,72,58137,0,22.2.2020,Client Assessment,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-222
431,1,72,58137,0,22.2.2020,Cancel Request,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-222
432,4,73,0,0,22.2.2020,Request Loan,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-222
432,4,73,0,0,22.2.2020,Check Employee Eligibility,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-222
432,4,73,37865,0,22.2.2020,Record Loan Application Information,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-222
432,4,73,37865,0,22.2.2020,Check Amount Legality,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-222
432,4,73,37865,0,22.2.2020,Client Assessment,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-222
432,4,73,37865,0,22.2.2020,Cancel Request,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-222
433,3,73,0,0,22.2.2020,Request Loan,0,199494,653707,4.4,Customer3-2,Banker73-2,Banker73-222
433,3,73,0,0,22.2.2020,Check Employee Eligibility,0,199494,653707,4.4,Customer3-2,Banker73-2,Banker73-222
433,3,73,69640,0,22.2.2020,Record Loan Application Information,0,199494,653707,4.4,Customer3-2,Banker73-2,Banker73-222
433,3,73,69640,0,22.2.2020,Check Amount Legality,0,199494,653707,4.4,Customer3-2,Banker73-2,Banker73-222
433,3,73,69640,0,22.2.2020,Client Assessment,0,199494,653707,4.4,Customer3-2,Banker73-2,Banker73-222
433,3,73,69640,0,22.2.2020,Cancel Request,0,199494,653707,4.4,Customer3-2,Banker73-2,Banker73-222
434,4,72,0,0,22.2.2020,Request Loan,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-222
434,4,72,0,0,22.2.2020,Check Employee Eligibility,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-222
434,4,72,51709,0,22.2.2020,Record Loan Application Information,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-222
434,4,72,51709,0,22.2.2020,Check Amount Legality,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-222
434,4,72,51709,0,22.2.2020,Client Assessment,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-222
434,4,72,51709,0,22.2.2020,Cancel Request,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-222
435,5,72,0,0,22.2.2020,Request Loan,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-222
435,5,72,0,0,22.2.2020,Check Employee Eligibility,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-222
435,5,72,58390,0,22.2.2020,Record Loan Application Information,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-222
435,5,72,58390,0,22.2.2020,Check Amount Legality,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-222
435,5,72,58390,0,22.2.2020,Client Assessment,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-222
435,5,72,58390,0,22.2.2020,Cancel Request,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-222
436,6,73,0,0,22.2.2020,Request Loan,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-222
436,6,73,0,0,22.2.2020,Check Employee Eligibility,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-222
436,6,73,62356,0,22.2.2020,Record Loan Application Information,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-222
436,6,73,62356,0,22.2.2020,Check Amount Legality,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-222
436,6,73,62356,0,22.2.2020,Client Assessment,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-222
436,6,73,62356,0,22.2.2020,Cancel Request,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-222
437,2,73,0,0,22.2.2020,Request Loan,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-222
437,2,73,0,0,22.2.2020,Check Employee Eligibility,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-222
437,2,73,45542,0,22.2.2020,Record Loan Application Information,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-222
437,2,73,45542,0,22.2.2020,Check Amount Legality,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-222
437,2,73,45542,0,22.2.2020,Client Assessment,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-222
437,2,73,45542,0,22.2.2020,Cancel Request,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-222
438,3,73,0,0,22.2.2020,Request Loan,0,199494,653707,4.4,Customer3-2,Banker73-2,Banker73-222
438,3,73,0,0,22.2.2020,Check Employee Eligibility,0,199494,653707,4.4,Customer3-2,Banker73-2,Banker73-222
438,3,73,36550,0,22.2.2020,Record Loan Application Information,0,199494,653707,4.4,Customer3-2,Banker73-2,Banker73-222
438,3,73,36550,0,22.2.2020,Check Amount Legality,0,199494,653707,4.4,Customer3-2,Banker73-2,Banker73-222
438,3,73,36550,0,22.2.2020,Client Assessment,0,199494,653707,4.4,Customer3-2,Banker73-2,Banker73-222
438,3,73,36550,0,22.2.2020,Cancel Request,0,199494,653707,4.4,Customer3-2,Banker73-2,Banker73-222
439,2,73,0,0,23.2.2020,Request Loan,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-223
439,2,73,0,0,23.2.2020,Check Employee Eligibility,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-223
439,2,73,51785,0,23.2.2020,Record Loan Application Information,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-223
439,2,73,51785,0,23.2.2020,Check Amount Legality,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-223
439,2,73,51785,0,23.2.2020,Client Assessment,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-223
439,2,73,51785,0,23.2.2020,Cancel Request,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-223
440,2,72,0,0,23.2.2020,Request Loan,0,198222,505469,4.4,Customer2-2,Banker72-2,Banker72-223
440,2,72,0,0,23.2.2020,Check Employee Eligibility,0,198222,505469,4.4,Customer2-2,Banker72-2,Banker72-223
440,2,72,40574,0,23.2.2020,Record Loan Application Information,0,198222,505469,4.4,Customer2-2,Banker72-2,Banker72-223
440,2,72,40574,0,23.2.2020,Check Amount Legality,0,198222,505469,4.4,Customer2-2,Banker72-2,Banker72-223
440,2,72,40574,0,23.2.2020,Client Assessment,0,198222,505469,4.4,Customer2-2,Banker72-2,Banker72-223
440,2,72,40574,0,23.2.2020,Cancel Request,0,198222,505469,4.4,Customer2-2,Banker72-2,Banker72-223
441,4,72,0,0,23.2.2020,Request Loan,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-223
441,4,72,0,0,23.2.2020,Check Employee Eligibility,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-223
441,4,72,65800,0,23.2.2020,Record Loan Application Information,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-223
441,4,72,65800,0,23.2.2020,Check Amount Legality,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-223
441,4,72,65800,0,23.2.2020,Client Assessment,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-223
441,4,72,65800,0,23.2.2020,Cancel Request,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-223
442,5,72,0,0,23.2.2020,Request Loan,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-223
442,5,72,0,0,23.2.2020,Check Employee Eligibility,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-223
442,5,72,38830,0,23.2.2020,Record Loan Application Information,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-223
442,5,72,38830,0,23.2.2020,Check Amount Legality,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-223
442,5,72,38830,0,23.2.2020,Client Assessment,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-223
442,5,72,38830,0,23.2.2020,Cancel Request,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-223
443,5,72,0,0,23.2.2020,Request Loan,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-223
443,5,72,0,0,23.2.2020,Check Employee Eligibility,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-223
443,5,72,37462,0,23.2.2020,Record Loan Application Information,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-223
443,5,72,37462,0,23.2.2020,Check Amount Legality,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-223
443,5,72,37462,0,23.2.2020,Client Assessment,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-223
443,5,72,37462,0,23.2.2020,Cancel Request,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-223
444,4,72,0,0,23.2.2020,Request Loan,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-223
444,4,72,0,0,23.2.2020,Check Employee Eligibility,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-223
444,4,72,25555,0,23.2.2020,Record Loan Application Information,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-223
444,4,72,25555,0,23.2.2020,Check Amount Legality,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-223
444,4,72,25555,0,23.2.2020,Client Assessment,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-223
444,4,72,25555,0,23.2.2020,Cancel Request,0,192051,505469,4.4,Customer4-2,Banker72-2,Banker72-223
445,5,73,0,0,23.2.2020,Request Loan,0,192788,653707,4.4,customer5-2,Banker73-2,Banker73-223
445,5,73,0,0,23.2.2020,Check Employee Eligibility,0,192788,653707,4.4,customer5-2,Banker73-2,Banker73-223
445,5,73,25543,0,23.2.2020,Record Loan Application Information,0,192788,653707,4.4,customer5-2,Banker73-2,Banker73-223
445,5,73,25543,0,23.2.2020,Check Amount Legality,0,192788,653707,4.4,customer5-2,Banker73-2,Banker73-223
